ED,Reported As,Reporting,Eduardo Ramirez (Conservative),Jose E. Serrano (Democratic),Scattered,Jose E. Serrano (Working Families),William Edstrom (Green),Total Votes,Eduardo Ramirez RECAP,Jose E. Serrano RECAP,Scattered RECAP,William Edstrom RECAP,p_Eduardo Ramirez (Conservative),p_Jose E. Serrano (Democratic),p_Scattered,p_Jose E. Serrano (Working Families),p_William Edstrom (Green),p_Eduardo Ramirez RECAP,p_Jose E. Serrano RECAP,p_Scattered RECAP,p_William Edstrom RECAP,winner,winner_p
85003,85003,100,9,205,0,13,5,232,9,218,0,5,0.03879310344827586,0.8836206896551724,0.0,0.05603448275862069,0.021551724137931036,0.03879310344827586,0.9396551724137931,0.0,0.021551724137931036,Jose E. Serrano RECAP,0.9396551724137931
85004,85004,100,4,98,0,7,1,110,4,105,0,1,0.03636363636363636,0.8909090909090909,0.0,0.06363636363636363,0.00909090909090909,0.03636363636363636,0.9545454545454546,0.0,0.00909090909090909,Jose E. Serrano RECAP,0.9545454545454546
85005,85005,100,2,170,0,7,0,179,2,177,0,0,0.0111731843575419,0.9497206703910615,0.0,0.03910614525139665,0.0,0.0111731843575419,0.9888268156424581,0.0,0.0,Jose E. Serrano RECAP,0.9888268156424581
85006,85006,100,6,63,0,4,3,76,6,67,0,3,0.07894736842105263,0.8289473684210527,0.0,0.05263157894736842,0.039473684210526314,0.07894736842105263,0.881578947368421,0.0,0.039473684210526314,Jose E. Serrano RECAP,0.881578947368421
85007,85007,100,5,121,0,2,0,128,5,123,0,0,0.0390625,0.9453125,0.0,0.015625,0.0,0.0390625,0.9609375,0.0,0.0,Jose E. Serrano RECAP,0.9609375
85008,85008,100,9,156,0,2,3,170,9,158,0,3,0.052941176470588235,0.9176470588235294,0.0,0.011764705882352941,0.01764705882352941,0.052941176470588235,0.9294117647058824,0.0,0.01764705882352941,Jose E. Serrano RECAP,0.9294117647058824
85009,85009,100,2,102,0,2,0,106,2,104,0,0,0.018867924528301886,0.9622641509433962,0.0,0.018867924528301886,0.0,0.018867924528301886,0.9811320754716981,0.0,0.0,Jose E. Serrano RECAP,0.9811320754716981
85010,85010,100,2,124,0,2,3,131,2,126,0,3,0.015267175572519083,0.9465648854961832,0.0,0.015267175572519083,0.022900763358778626,0.015267175572519083,0.9618320610687023,0.0,0.022900763358778626,Jose E. Serrano RECAP,0.9618320610687023
85011,85011,100,1,173,1,4,1,180,1,177,1,1,0.005555555555555556,0.9611111111111111,0.005555555555555556,0.022222222222222223,0.005555555555555556,0.005555555555555556,0.9833333333333333,0.005555555555555556,0.005555555555555556,Jose E. Serrano RECAP,0.9833333333333333
85012,85012,100,4,179,0,8,1,192,4,187,0,1,0.020833333333333332,0.9322916666666666,0.0,0.041666666666666664,0.005208333333333333,0.020833333333333332,0.9739583333333334,0.0,0.005208333333333333,Jose E. Serrano RECAP,0.9739583333333334
85013,85013,100,2,231,0,8,1,242,2,239,0,1,0.008264462809917356,0.9545454545454546,0.0,0.03305785123966942,0.004132231404958678,0.008264462809917356,0.987603305785124,0.0,0.004132231404958678,Jose E. Serrano RECAP,0.987603305785124
85014,85014,100,1,79,0,1,1,82,1,80,0,1,0.012195121951219513,0.9634146341463414,0.0,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.975609756097561,0.0,0.012195121951219513,Jose E. Serrano RECAP,0.975609756097561
85015,85015,100,1,108,0,1,3,113,1,109,0,3,0.008849557522123894,0.9557522123893806,0.0,0.008849557522123894,0.02654867256637168,0.008849557522123894,0.9646017699115044,0.0,0.02654867256637168,Jose E. Serrano RECAP,0.9646017699115044
85016,85016,100,0,75,0,1,1,77,0,76,0,1,0.0,0.974025974025974,0.0,0.012987012987012988,0.012987012987012988,0.0,0.987012987012987,0.0,0.012987012987012988,Jose E. Serrano RECAP,0.987012987012987
85017,85017,100,0,129,0,3,0,132,0,132,0,0,0.0,0.9772727272727273,0.0,0.022727272727272728,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
85018,85018,100,4,12,0,0,0,16,4,12,0,0,0.25,0.75,0.0,0.0,0.0,0.25,0.75,0.0,0.0,Jose E. Serrano RECAP,0.75
85019,85019,100,2,311,0,14,2,329,2,325,0,2,0.0060790273556231,0.9452887537993921,0.0,0.0425531914893617,0.0060790273556231,0.0060790273556231,0.9878419452887538,0.0,0.0060790273556231,Jose E. Serrano RECAP,0.9878419452887538
85020,85020,100,6,233,0,5,2,246,6,238,0,2,0.024390243902439025,0.9471544715447154,0.0,0.02032520325203252,0.008130081300813009,0.024390243902439025,0.967479674796748,0.0,0.008130081300813009,Jose E. Serrano RECAP,0.967479674796748
85021,85021,100,1,204,0,2,5,212,1,206,0,5,0.0047169811320754715,0.9622641509433962,0.0,0.009433962264150943,0.02358490566037736,0.0047169811320754715,0.9716981132075472,0.0,0.02358490566037736,Jose E. Serrano RECAP,0.9716981132075472
85022,85022,100,2,94,0,2,1,99,2,96,0,1,0.020202020202020204,0.9494949494949495,0.0,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.9696969696969697,0.0,0.010101010101010102,Jose E. Serrano RECAP,0.9696969696969697
85023,85023,100,1,91,0,1,0,93,1,92,0,0,0.010752688172043012,0.978494623655914,0.0,0.010752688172043012,0.0,0.010752688172043012,0.989247311827957,0.0,0.0,Jose E. Serrano RECAP,0.989247311827957
85024,85024,100,3,214,0,3,4,224,3,217,0,4,0.013392857142857142,0.9553571428571429,0.0,0.013392857142857142,0.017857142857142856,0.013392857142857142,0.96875,0.0,0.017857142857142856,Jose E. Serrano RECAP,0.96875
85025,85025,100,1,214,1,7,3,226,1,221,1,3,0.004424778761061947,0.9469026548672567,0.004424778761061947,0.030973451327433628,0.01327433628318584,0.004424778761061947,0.9778761061946902,0.004424778761061947,0.01327433628318584,Jose E. Serrano RECAP,0.9778761061946902
85026,85026,100,4,156,0,10,3,173,4,166,0,3,0.023121387283236993,0.9017341040462428,0.0,0.057803468208092484,0.017341040462427744,0.023121387283236993,0.9595375722543352,0.0,0.017341040462427744,Jose E. Serrano RECAP,0.9595375722543352
85027,85027,100,2,61,0,0,0,63,2,61,0,0,0.031746031746031744,0.9682539682539683,0.0,0.0,0.0,0.031746031746031744,0.9682539682539683,0.0,0.0,Jose E. Serrano RECAP,0.9682539682539683
85028,85028,100,0,11,0,0,0,11,0,11,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
85029,85029,100,1,96,0,3,0,100,1,99,0,0,0.01,0.96,0.0,0.03,0.0,0.01,0.99,0.0,0.0,Jose E. Serrano RECAP,0.99
85030,85030,100,1,131,0,6,2,140,1,137,0,2,0.007142857142857143,0.9357142857142857,0.0,0.04285714285714286,0.014285714285714285,0.007142857142857143,0.9785714285714285,0.0,0.014285714285714285,Jose E. Serrano RECAP,0.9785714285714285
85031,85031,100,0,159,0,6,1,166,0,165,0,1,0.0,0.9578313253012049,0.0,0.03614457831325301,0.006024096385542169,0.0,0.9939759036144579,0.0,0.006024096385542169,Jose E. Serrano RECAP,0.9939759036144579
85032,85032,100,7,175,0,5,2,189,7,180,0,2,0.037037037037037035,0.9259259259259259,0.0,0.026455026455026454,0.010582010582010581,0.037037037037037035,0.9523809523809523,0.0,0.010582010582010581,Jose E. Serrano RECAP,0.9523809523809523
85033,85033,100,6,167,0,12,1,186,6,179,0,1,0.03225806451612903,0.8978494623655914,0.0,0.06451612903225806,0.005376344086021506,0.03225806451612903,0.9623655913978495,0.0,0.005376344086021506,Jose E. Serrano RECAP,0.9623655913978495
85034,85034,100,4,145,0,2,4,155,4,147,0,4,0.025806451612903226,0.9354838709677419,0.0,0.012903225806451613,0.025806451612903226,0.025806451612903226,0.9483870967741935,0.0,0.025806451612903226,Jose E. Serrano RECAP,0.9483870967741935
85036,85036,100,0,36,0,0,0,36,0,36,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
85037,85037,100,2,208,0,7,0,217,2,215,0,0,0.009216589861751152,0.9585253456221198,0.0,0.03225806451612903,0.0,0.009216589861751152,0.9907834101382489,0.0,0.0,Jose E. Serrano RECAP,0.9907834101382489
85038,85038,100,2,74,0,2,0,78,2,76,0,0,0.02564102564102564,0.9487179487179487,0.0,0.02564102564102564,0.0,0.02564102564102564,0.9743589743589743,0.0,0.0,Jose E. Serrano RECAP,0.9743589743589743
85039,85039,100,3,137,0,4,1,145,3,141,0,1,0.020689655172413793,0.9448275862068966,0.0,0.027586206896551724,0.006896551724137931,0.020689655172413793,0.9724137931034482,0.0,0.006896551724137931,Jose E. Serrano RECAP,0.9724137931034482
85040,85040,100,4,61,0,4,1,70,4,65,0,1,0.05714285714285714,0.8714285714285714,0.0,0.05714285714285714,0.014285714285714285,0.05714285714285714,0.9285714285714286,0.0,0.014285714285714285,Jose E. Serrano RECAP,0.9285714285714286
85041,85041,100,6,166,0,4,3,179,6,170,0,3,0.0335195530726257,0.9273743016759777,0.0,0.0223463687150838,0.01675977653631285,0.0335195530726257,0.9497206703910615,0.0,0.01675977653631285,Jose E. Serrano RECAP,0.9497206703910615
85042,85042,100,3,133,0,10,0,146,3,143,0,0,0.02054794520547945,0.910958904109589,0.0,0.0684931506849315,0.0,0.02054794520547945,0.9794520547945206,0.0,0.0,Jose E. Serrano RECAP,0.9794520547945206
85043,85043,100,1,93,0,4,0,98,1,97,0,0,0.01020408163265306,0.9489795918367347,0.0,0.04081632653061224,0.0,0.01020408163265306,0.9897959183673469,0.0,0.0,Jose E. Serrano RECAP,0.9897959183673469
85044,85044,100,2,137,0,5,1,145,2,142,0,1,0.013793103448275862,0.9448275862068966,0.0,0.034482758620689655,0.006896551724137931,0.013793103448275862,0.9793103448275862,0.0,0.006896551724137931,Jose E. Serrano RECAP,0.9793103448275862
85045,85045,100,0,163,0,2,1,166,0,165,0,1,0.0,0.9819277108433735,0.0,0.012048192771084338,0.006024096385542169,0.0,0.9939759036144579,0.0,0.006024096385542169,Jose E. Serrano RECAP,0.9939759036144579
85046,85046,100,1,196,0,6,4,207,1,202,0,4,0.004830917874396135,0.9468599033816425,0.0,0.028985507246376812,0.01932367149758454,0.004830917874396135,0.9758454106280193,0.0,0.01932367149758454,Jose E. Serrano RECAP,0.9758454106280193
85047,85047,100,1,130,0,1,1,133,1,131,0,1,0.007518796992481203,0.9774436090225563,0.0,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.9849624060150376,0.0,0.007518796992481203,Jose E. Serrano RECAP,0.9849624060150376
85048,85048,100,2,140,0,2,0,144,2,142,0,0,0.013888888888888888,0.9722222222222222,0.0,0.013888888888888888,0.0,0.013888888888888888,0.9861111111111112,0.0,0.0,Jose E. Serrano RECAP,0.9861111111111112
85049,85049,100,3,167,0,2,1,173,3,169,0,1,0.017341040462427744,0.9653179190751445,0.0,0.011560693641618497,0.005780346820809248,0.017341040462427744,0.976878612716763,0.0,0.005780346820809248,Jose E. Serrano RECAP,0.976878612716763
85050,85050,100,3,179,0,5,3,190,3,184,0,3,0.015789473684210527,0.9421052631578948,0.0,0.02631578947368421,0.015789473684210527,0.015789473684210527,0.968421052631579,0.0,0.015789473684210527,Jose E. Serrano RECAP,0.968421052631579
85051,85051,100,3,104,0,4,1,112,3,108,0,1,0.026785714285714284,0.9285714285714286,0.0,0.03571428571428571,0.008928571428571428,0.026785714285714284,0.9642857142857143,0.0,0.008928571428571428,Jose E. Serrano RECAP,0.9642857142857143
85052,85052,100,0,108,0,0,0,108,0,108,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
85053,85053,100,8,132,0,7,4,151,8,139,0,4,0.052980132450331126,0.8741721854304636,0.0,0.046357615894039736,0.026490066225165563,0.052980132450331126,0.9205298013245033,0.0,0.026490066225165563,Jose E. Serrano RECAP,0.9205298013245033
85054,85054,100,0,147,0,3,2,152,0,150,0,2,0.0,0.9671052631578947,0.0,0.019736842105263157,0.013157894736842105,0.0,0.9868421052631579,0.0,0.013157894736842105,Jose E. Serrano RECAP,0.9868421052631579
85055,85055,100,2,145,0,8,2,157,2,153,0,2,0.012738853503184714,0.9235668789808917,0.0,0.050955414012738856,0.012738853503184714,0.012738853503184714,0.9745222929936306,0.0,0.012738853503184714,Jose E. Serrano RECAP,0.9745222929936306
85056,85056,100,2,66,0,0,0,68,2,66,0,0,0.029411764705882353,0.9705882352941176,0.0,0.0,0.0,0.029411764705882353,0.9705882352941176,0.0,0.0,Jose E. Serrano RECAP,0.9705882352941176
85057,85057,100,0,87,0,2,0,89,0,89,0,0,0.0,0.9775280898876404,0.0,0.02247191011235955,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
85058,85058,100,4,146,0,3,0,153,4,149,0,0,0.026143790849673203,0.954248366013072,0.0,0.0196078431372549,0.0,0.026143790849673203,0.9738562091503268,0.0,0.0,Jose E. Serrano RECAP,0.9738562091503268
85059,85059,100,4,161,0,4,3,172,4,165,0,3,0.023255813953488372,0.936046511627907,0.0,0.023255813953488372,0.01744186046511628,0.023255813953488372,0.9593023255813954,0.0,0.01744186046511628,Jose E. Serrano RECAP,0.9593023255813954
85060,85060,100,1,211,0,3,2,217,1,214,0,2,0.004608294930875576,0.9723502304147466,0.0,0.013824884792626729,0.009216589861751152,0.004608294930875576,0.9861751152073732,0.0,0.009216589861751152,Jose E. Serrano RECAP,0.9861751152073732
85061,85061,100,3,77,0,2,0,82,3,79,0,0,0.036585365853658534,0.9390243902439024,0.0,0.024390243902439025,0.0,0.036585365853658534,0.9634146341463414,0.0,0.0,Jose E. Serrano RECAP,0.9634146341463414
85062,85062,100,2,126,0,5,1,134,2,131,0,1,0.014925373134328358,0.9402985074626866,0.0,0.03731343283582089,0.007462686567164179,0.014925373134328358,0.9776119402985075,0.0,0.007462686567164179,Jose E. Serrano RECAP,0.9776119402985075
85063,85063,100,1,135,0,4,2,142,1,139,0,2,0.007042253521126761,0.9507042253521126,0.0,0.028169014084507043,0.014084507042253521,0.007042253521126761,0.9788732394366197,0.0,0.014084507042253521,Jose E. Serrano RECAP,0.9788732394366197
85064,85064,100,3,126,0,3,0,132,3,129,0,0,0.022727272727272728,0.9545454545454546,0.0,0.022727272727272728,0.0,0.022727272727272728,0.9772727272727273,0.0,0.0,Jose E. Serrano RECAP,0.9772727272727273
85065,85065,100,2,156,0,2,2,162,2,158,0,2,0.012345679012345678,0.9629629629629629,0.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.9753086419753086,0.0,0.012345679012345678,Jose E. Serrano RECAP,0.9753086419753086
85066,85066,100,3,152,0,3,2,160,3,155,0,2,0.01875,0.95,0.0,0.01875,0.0125,0.01875,0.96875,0.0,0.0125,Jose E. Serrano RECAP,0.96875
85067,85067,100,3,106,0,7,3,119,3,113,0,3,0.025210084033613446,0.8907563025210085,0.0,0.058823529411764705,0.025210084033613446,0.025210084033613446,0.9495798319327731,0.0,0.025210084033613446,Jose E. Serrano RECAP,0.9495798319327731
85068,85068,100,4,200,0,2,1,207,4,202,0,1,0.01932367149758454,0.966183574879227,0.0,0.00966183574879227,0.004830917874396135,0.01932367149758454,0.9758454106280193,0.0,0.004830917874396135,Jose E. Serrano RECAP,0.9758454106280193
85069,85069,100,5,136,0,1,0,142,5,137,0,0,0.035211267605633804,0.9577464788732394,0.0,0.007042253521126761,0.0,0.035211267605633804,0.9647887323943662,0.0,0.0,Jose E. Serrano RECAP,0.9647887323943662
85070,85070,100,1,115,0,3,2,121,1,118,0,2,0.008264462809917356,0.9504132231404959,0.0,0.024793388429752067,0.01652892561983471,0.008264462809917356,0.9752066115702479,0.0,0.01652892561983471,Jose E. Serrano RECAP,0.9752066115702479
85071,85071,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85072,85072,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85073,85072,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85074,85072,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85075,85072,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85076,85076,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85077,85072,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85078,85072,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
85079,85072,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
86001,86001,100,0,168,0,0,0,168,0,168,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
86002,86002,100,3,129,0,4,1,137,3,133,0,1,0.021897810218978103,0.9416058394160584,0.0,0.029197080291970802,0.0072992700729927005,0.021897810218978103,0.9708029197080292,0.0,0.0072992700729927005,Jose E. Serrano RECAP,0.9708029197080292
86003,86003,100,3,154,0,4,3,164,3,158,0,3,0.018292682926829267,0.9390243902439024,0.0,0.024390243902439025,0.018292682926829267,0.018292682926829267,0.9634146341463414,0.0,0.018292682926829267,Jose E. Serrano RECAP,0.9634146341463414
86004,86004,100,2,75,0,2,0,79,2,77,0,0,0.02531645569620253,0.9493670886075949,0.0,0.02531645569620253,0.0,0.02531645569620253,0.9746835443037974,0.0,0.0,Jose E. Serrano RECAP,0.9746835443037974
86005,86005,100,2,111,0,2,0,115,2,113,0,0,0.017391304347826087,0.9652173913043478,0.0,0.017391304347826087,0.0,0.017391304347826087,0.9826086956521739,0.0,0.0,Jose E. Serrano RECAP,0.9826086956521739
86006,86006,100,2,99,0,9,0,110,2,108,0,0,0.01818181818181818,0.9,0.0,0.08181818181818182,0.0,0.01818181818181818,0.9818181818181818,0.0,0.0,Jose E. Serrano RECAP,0.9818181818181818
86007,86007,100,2,122,0,1,0,125,2,123,0,0,0.016,0.976,0.0,0.008,0.0,0.016,0.984,0.0,0.0,Jose E. Serrano RECAP,0.984
86008,86008,100,6,164,0,8,0,178,6,172,0,0,0.033707865168539325,0.9213483146067416,0.0,0.0449438202247191,0.0,0.033707865168539325,0.9662921348314607,0.0,0.0,Jose E. Serrano RECAP,0.9662921348314607
86009,86009,100,1,113,0,10,1,125,1,123,0,1,0.008,0.904,0.0,0.08,0.008,0.008,0.984,0.0,0.008,Jose E. Serrano RECAP,0.984
86010,86010,100,1,88,0,4,0,93,1,92,0,0,0.010752688172043012,0.946236559139785,0.0,0.043010752688172046,0.0,0.010752688172043012,0.989247311827957,0.0,0.0,Jose E. Serrano RECAP,0.989247311827957
86011,86011,100,1,202,0,4,1,208,1,206,0,1,0.004807692307692308,0.9711538461538461,0.0,0.019230769230769232,0.004807692307692308,0.004807692307692308,0.9903846153846154,0.0,0.004807692307692308,Jose E. Serrano RECAP,0.9903846153846154
86012,86012,100,6,139,0,5,2,152,6,144,0,2,0.039473684210526314,0.9144736842105263,0.0,0.03289473684210526,0.013157894736842105,0.039473684210526314,0.9473684210526315,0.0,0.013157894736842105,Jose E. Serrano RECAP,0.9473684210526315
86013,86013,100,1,122,0,6,1,130,1,128,0,1,0.007692307692307693,0.9384615384615385,0.0,0.046153846153846156,0.007692307692307693,0.007692307692307693,0.9846153846153847,0.0,0.007692307692307693,Jose E. Serrano RECAP,0.9846153846153847
86014,86014,100,2,187,0,6,3,198,2,193,0,3,0.010101010101010102,0.9444444444444444,0.0,0.030303030303030304,0.015151515151515152,0.010101010101010102,0.9747474747474747,0.0,0.015151515151515152,Jose E. Serrano RECAP,0.9747474747474747
86015,86015,100,2,129,0,4,2,137,2,133,0,2,0.014598540145985401,0.9416058394160584,0.0,0.029197080291970802,0.014598540145985401,0.014598540145985401,0.9708029197080292,0.0,0.014598540145985401,Jose E. Serrano RECAP,0.9708029197080292
86016,86016,100,7,141,0,6,2,156,7,147,0,2,0.04487179487179487,0.9038461538461539,0.0,0.038461538461538464,0.01282051282051282,0.04487179487179487,0.9423076923076923,0.0,0.01282051282051282,Jose E. Serrano RECAP,0.9423076923076923
86017,86017,100,3,151,0,9,2,165,3,160,0,2,0.01818181818181818,0.9151515151515152,0.0,0.05454545454545454,0.012121212121212121,0.01818181818181818,0.9696969696969697,0.0,0.012121212121212121,Jose E. Serrano RECAP,0.9696969696969697
86021,86021,100,0,15,0,0,0,15,0,15,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
86022,86022,100,3,158,2,12,2,177,3,170,2,2,0.01694915254237288,0.8926553672316384,0.011299435028248588,0.06779661016949153,0.011299435028248588,0.01694915254237288,0.96045197740113,0.011299435028248588,0.011299435028248588,Jose E. Serrano RECAP,0.96045197740113
86023,86023,100,4,149,0,4,4,161,4,153,0,4,0.024844720496894408,0.9254658385093167,0.0,0.024844720496894408,0.024844720496894408,0.024844720496894408,0.9503105590062112,0.0,0.024844720496894408,Jose E. Serrano RECAP,0.9503105590062112
86024,86024,100,1,136,0,8,3,148,1,144,0,3,0.006756756756756757,0.918918918918919,0.0,0.05405405405405406,0.02027027027027027,0.006756756756756757,0.972972972972973,0.0,0.02027027027027027,Jose E. Serrano RECAP,0.972972972972973
86025,86025,100,1,152,0,2,1,156,1,154,0,1,0.00641025641025641,0.9743589743589743,0.0,0.01282051282051282,0.00641025641025641,0.00641025641025641,0.9871794871794872,0.0,0.00641025641025641,Jose E. Serrano RECAP,0.9871794871794872
86026,86026,100,2,181,1,3,1,188,2,184,1,1,0.010638297872340425,0.9627659574468085,0.005319148936170213,0.015957446808510637,0.005319148936170213,0.010638297872340425,0.9787234042553191,0.005319148936170213,0.005319148936170213,Jose E. Serrano RECAP,0.9787234042553191
86027,86027,100,5,208,0,7,0,220,5,215,0,0,0.022727272727272728,0.9454545454545454,0.0,0.031818181818181815,0.0,0.022727272727272728,0.9772727272727273,0.0,0.0,Jose E. Serrano RECAP,0.9772727272727273
86028,86028,100,2,185,0,5,2,194,2,190,0,2,0.010309278350515464,0.9536082474226805,0.0,0.02577319587628866,0.010309278350515464,0.010309278350515464,0.979381443298969,0.0,0.010309278350515464,Jose E. Serrano RECAP,0.979381443298969
86029,86029,100,3,156,0,4,1,164,3,160,0,1,0.018292682926829267,0.9512195121951219,0.0,0.024390243902439025,0.006097560975609756,0.018292682926829267,0.975609756097561,0.0,0.006097560975609756,Jose E. Serrano RECAP,0.975609756097561
86030,86030,100,0,220,0,3,1,224,0,223,0,1,0.0,0.9821428571428571,0.0,0.013392857142857142,0.004464285714285714,0.0,0.9955357142857143,0.0,0.004464285714285714,Jose E. Serrano RECAP,0.9955357142857143
86031,86031,100,2,178,1,3,2,186,2,181,1,2,0.010752688172043012,0.956989247311828,0.005376344086021506,0.016129032258064516,0.010752688172043012,0.010752688172043012,0.9731182795698925,0.005376344086021506,0.010752688172043012,Jose E. Serrano RECAP,0.9731182795698925
86032,86032,100,2,157,1,4,1,165,2,161,1,1,0.012121212121212121,0.9515151515151515,0.006060606060606061,0.024242424242424242,0.006060606060606061,0.012121212121212121,0.9757575757575757,0.006060606060606061,0.006060606060606061,Jose E. Serrano RECAP,0.9757575757575757
86033,86033,100,2,241,1,0,2,246,2,241,1,2,0.008130081300813009,0.9796747967479674,0.0040650406504065045,0.0,0.008130081300813009,0.008130081300813009,0.9796747967479674,0.0040650406504065045,0.008130081300813009,Jose E. Serrano RECAP,0.9796747967479674
86034,86034,100,2,169,0,4,1,176,2,173,0,1,0.011363636363636364,0.9602272727272727,0.0,0.022727272727272728,0.005681818181818182,0.011363636363636364,0.9829545454545454,0.0,0.005681818181818182,Jose E. Serrano RECAP,0.9829545454545454
86035,86035,100,5,195,0,5,0,205,5,200,0,0,0.024390243902439025,0.9512195121951219,0.0,0.024390243902439025,0.0,0.024390243902439025,0.975609756097561,0.0,0.0,Jose E. Serrano RECAP,0.975609756097561
86036,86036,100,2,204,0,10,1,217,2,214,0,1,0.009216589861751152,0.9400921658986175,0.0,0.04608294930875576,0.004608294930875576,0.009216589861751152,0.9861751152073732,0.0,0.004608294930875576,Jose E. Serrano RECAP,0.9861751152073732
86037,86037,100,3,126,1,3,0,133,3,129,1,0,0.022556390977443608,0.9473684210526315,0.007518796992481203,0.022556390977443608,0.0,0.022556390977443608,0.9699248120300752,0.007518796992481203,0.0,Jose E. Serrano RECAP,0.9699248120300752
86038,86038,100,2,64,1,3,2,72,2,67,1,2,0.027777777777777776,0.8888888888888888,0.013888888888888888,0.041666666666666664,0.027777777777777776,0.027777777777777776,0.9305555555555556,0.013888888888888888,0.027777777777777776,Jose E. Serrano RECAP,0.9305555555555556
86039,86039,100,3,87,0,2,0,92,3,89,0,0,0.03260869565217391,0.9456521739130435,0.0,0.021739130434782608,0.0,0.03260869565217391,0.967391304347826,0.0,0.0,Jose E. Serrano RECAP,0.967391304347826
86040,86040,100,2,145,2,5,1,155,2,150,2,1,0.012903225806451613,0.9354838709677419,0.012903225806451613,0.03225806451612903,0.0064516129032258064,0.012903225806451613,0.967741935483871,0.012903225806451613,0.0064516129032258064,Jose E. Serrano RECAP,0.967741935483871
86041,86041,100,0,93,0,1,1,95,0,94,0,1,0.0,0.9789473684210527,0.0,0.010526315789473684,0.010526315789473684,0.0,0.9894736842105263,0.0,0.010526315789473684,Jose E. Serrano RECAP,0.9894736842105263
86042,86042,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
86043,86043,100,0,16,0,0,0,16,0,16,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
86044,86044,100,0,38,0,2,1,41,0,40,0,1,0.0,0.926829268292683,0.0,0.04878048780487805,0.024390243902439025,0.0,0.975609756097561,0.0,0.024390243902439025,Jose E. Serrano RECAP,0.975609756097561
86045,86045,100,0,108,0,4,2,114,0,112,0,2,0.0,0.9473684210526315,0.0,0.03508771929824561,0.017543859649122806,0.0,0.9824561403508771,0.0,0.017543859649122806,Jose E. Serrano RECAP,0.9824561403508771
86046,86046,100,4,78,0,3,0,85,4,81,0,0,0.047058823529411764,0.9176470588235294,0.0,0.03529411764705882,0.0,0.047058823529411764,0.9529411764705882,0.0,0.0,Jose E. Serrano RECAP,0.9529411764705882
86047,86047,100,2,205,0,5,3,215,2,210,0,3,0.009302325581395349,0.9534883720930233,0.0,0.023255813953488372,0.013953488372093023,0.009302325581395349,0.9767441860465116,0.0,0.013953488372093023,Jose E. Serrano RECAP,0.9767441860465116
86048,86048,100,0,105,0,4,0,109,0,109,0,0,0.0,0.963302752293578,0.0,0.03669724770642202,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
86049,86049,100,2,145,0,4,2,153,2,149,0,2,0.013071895424836602,0.9477124183006536,0.0,0.026143790849673203,0.013071895424836602,0.013071895424836602,0.9738562091503268,0.0,0.013071895424836602,Jose E. Serrano RECAP,0.9738562091503268
86050,86050,100,4,191,0,8,5,208,4,199,0,5,0.019230769230769232,0.9182692307692307,0.0,0.038461538461538464,0.02403846153846154,0.019230769230769232,0.9567307692307693,0.0,0.02403846153846154,Jose E. Serrano RECAP,0.9567307692307693
86051,86051,100,1,92,0,3,2,98,1,95,0,2,0.01020408163265306,0.9387755102040817,0.0,0.030612244897959183,0.02040816326530612,0.01020408163265306,0.9693877551020408,0.0,0.02040816326530612,Jose E. Serrano RECAP,0.9693877551020408
86052,86052,100,6,159,0,5,0,170,6,164,0,0,0.03529411764705882,0.9352941176470588,0.0,0.029411764705882353,0.0,0.03529411764705882,0.9647058823529412,0.0,0.0,Jose E. Serrano RECAP,0.9647058823529412
